Município;1 Região Norte;2 Região Nordeste;3 Região Sudeste;4 Região Sul;5 Região Centro0Oeste;Total;Ano
241430 TIMBAUBA DOS BATISTAS;0;3;0;0;0;3;2018
241440 TOUROS;0;28;0;0;0;28;2018
241445 TRIUNFO POTIGUAR;0;5;0;0;0;5;2018
241450 UMARIZAL;0;16;0;0;0;16;2018
241460 UPANEMA;0;16;0;0;0;16;2018
241470 VARZEA;0;4;0;0;0;4;2018
241475 VENHA-VER;0;6;0;0;0;6;2018
241480 VERA CRUZ;0;13;0;0;0;13;2018
241490 VICOSA;0;5;0;0;0;5;2018
241500 VILA FLOR;0;5;0;0;0;5;2018
250010 AGUA BRANCA;0;16;0;0;0;16;2018
250020 AGUIAR;0;12;0;0;0;12;2018
250030 ALAGOA GRANDE;0;27;0;0;0;27;2018
250040 ALAGOA NOVA;0;20;0;0;0;20;2018
250050 ALAGOINHA;0;19;0;0;0;19;2018
250053 ALCANTIL;0;9;0;0;0;9;2018
250057 ALGODAO DE JANDAIRA;0;9;0;0;0;9;2018
250060 ALHANDRA;0;24;0;0;0;24;2018
250070 SAO JOAO DO RIO DO PEIXE;0;27;0;0;0;27;2018
250073 AMPARO;0;9;0;0;0;9;2018
250077 APARECIDA;0;9;0;0;0;9;2018
250080 ARACAGI;0;21;0;0;0;21;2018
250090 ARARA;0;13;0;0;0;13;2018
250100 ARARUNA;0;27;0;0;0;27;2018
250110 AREIA;0;25;0;0;0;25;2018
250115 AREIA DE BARAUNAS;0;5;0;0;0;5;2018
250120 AREIAL;0;8;0;0;0;8;2018
250130 AROEIRAS;0;19;0;0;0;19;2018
250135 ASSUNCAO;0;7;0;0;0;7;2018
250140 BAIA DA TRAICAO;0;20;0;0;0;20;2018
250150 BANANEIRAS;0;28;0;0;0;28;2018
250153 BARAUNA;0;10;0;0;0;10;2018
250157 BARRA DE SANTANA;0;20;0;0;0;20;2018
250160 BARRA DE SANTA ROSA;0;17;0;0;0;17;2018
250170 BARRA DE SAO MIGUEL;0;9;0;0;0;9;2018
250180 BAYEUX;0;54;0;0;0;54;2018
250190 BELEM;0;32;0;0;0;32;2018
250200 BELEM DO BREJO DO CRUZ;0;14;0;0;0;14;2018
250205 BERNARDINO BATISTA;0;6;0;0;0;6;2018
250210 BOA VENTURA;0;11;0;0;0;11;2018
250215 BOA VISTA;0;9;0;0;0;9;2018
250220 BOM JESUS;0;8;0;0;0;8;2018
250230 BOM SUCESSO;0;12;0;0;0;12;2018
250240 BONITO DE SANTA FE;0;17;0;0;0;17;2018
250250 BOQUEIRAO;0;17;0;0;0;17;2018
250260 IGARACY;0;14;0;0;0;14;2018
250270 BORBOREMA;0;10;0;0;0;10;2018
250280 BREJO DO CRUZ;0;21;0;0;0;21;2018
250290 BREJO DOS SANTOS;0;8;0;0;0;8;2018
250300 CAAPORA;0;24;0;0;0;24;2018
250310 CABACEIRAS;0;11;0;0;0;11;2018
250320 CABEDELO;0;71;0;0;0;71;2018
250330 CACHOEIRA DOS INDIOS;0;20;0;0;0;20;2018
250340 CACIMBA DE AREIA;0;11;0;0;0;11;2018
250350 CACIMBA DE DENTRO;0;15;0;0;0;15;2018
250355 CACIMBAS;0;8;0;0;0;8;2018
250360 CAICARA;0;15;0;0;0;15;2018
250370 CAJAZEIRAS;0;118;0;0;0;118;2018
250375 CAJAZEIRINHAS;0;9;0;0;0;9;2018
250380 CALDAS BRANDAO;0;7;0;0;0;7;2018
250390 CAMALAU;0;8;0;0;0;8;2018
250400 CAMPINA GRANDE;0;728;0;0;0;728;2018
250403 CAPIM;0;7;0;0;0;7;2018
250407 CARAUBAS;0;5;0;0;0;5;2018
250410 CARRAPATEIRA;0;3;0;0;0;3;2018
250415 CASSERENGUE;0;7;0;0;0;7;2018
250420 CATINGUEIRA;0;12;0;0;0;12;2018
250430 CATOLE DO ROCHA;0;44;0;0;0;44;2018
250435 CATURITE;0;9;0;0;0;9;2018
250440 CONCEICAO;0;29;0;0;0;29;2018
250450 CONDADO;0;16;0;0;0;16;2018
250460 CONDE;0;22;0;0;0;22;2018
250470 CONGO;0;12;0;0;0;12;2018
250480 COREMAS;0;33;0;0;0;33;2018
250485 COXIXOLA;0;4;0;0;0;4;2018
250490 CRUZ DO ESPIRITO SANTO;0;12;0;0;0;12;2018
250500 CUBATI;0;11;0;0;0;11;2018
250510 CUITE;0;28;0;0;0;28;2018
250520 CUITEGI;0;11;0;0;0;11;2018
250523 CUITE DE MAMANGUAPE;0;9;0;0;0;9;2018
250527 CURRAL DE CIMA;0;8;0;0;0;8;2018
250530 CURRAL VELHO;0;3;0;0;0;3;2018
250535 DAMIAO;0;9;0;0;0;9;2018
250540 DESTERRO;0;13;0;0;0;13;2018
250550 VISTA SERRANA;0;10;0;0;0;10;2018
250560 DIAMANTE;0;12;0;0;0;12;2018
250570 DONA INES;0;13;0;0;0;13;2018
250580 DUAS ESTRADAS;0;6;0;0;0;6;2018
250590 EMAS;0;5;0;0;0;5;2018
250600 ESPERANCA;0;65;0;0;0;65;2018
250610 FAGUNDES;0;17;0;0;0;17;2018
250620 FREI MARTINHO;0;13;0;0;0;13;2018
250625 GADO BRAVO;0;11;0;0;0;11;2018
250630 GUARABIRA;0;93;0;0;0;93;2018
250640 GURINHEM;0;15;0;0;0;15;2018
250650 GURJAO;0;14;0;0;0;14;2018
250660 IBIARA;0;15;0;0;0;15;2018
250670 IMACULADA;0;13;0;0;0;13;2018
250680 INGA;0;21;0;0;0;21;2018
250690 ITABAIANA;0;34;0;0;0;34;2018
250700 ITAPORANGA;0;40;0;0;0;40;2018
250710 ITAPOROROCA;0;18;0;0;0;18;2018
250720 ITATUBA;0;12;0;0;0;12;2018
250730 JACARAU;0;17;0;0;0;17;2018
250740 JERICO;0;15;0;0;0;15;2018
250750 JOAO PESSOA;0;1569;0;0;0;1569;2018
250760 JUAREZ TAVORA;0;10;0;0;0;10;2018
250770 JUAZEIRINHO;0;26;0;0;0;26;2018
250780 JUNCO DO SERIDO;0;10;0;0;0;10;2018
250790 JURIPIRANGA;0;18;0;0;0;18;2018
250800 JURU;0;15;0;0;0;15;2018
250810 LAGOA;0;12;0;0;0;12;2018
250820 LAGOA DE DENTRO;0;12;0;0;0;12;2018
250830 LAGOA SECA;0;30;0;0;0;30;2018
250840 LASTRO;0;8;0;0;0;8;2018
250850 LIVRAMENTO;0;12;0;0;0;12;2018
250855 LOGRADOURO;0;12;0;0;0;12;2018
250860 LUCENA;0;16;0;0;0;16;2018
250870 MAE D'AGUA;0;10;0;0;0;10;2018
250880 MALTA;0;9;0;0;0;9;2018
250890 MAMANGUAPE;0;46;0;0;0;46;2018
250900 MANAIRA;0;12;0;0;0;12;2018
250905 MARCACAO;0;12;0;0;0;12;2018
250910 MARI;0;29;0;0;0;29;2018
250915 MARIZOPOLIS;0;12;0;0;0;12;2018
250920 MASSARANDUBA;0;15;0;0;0;15;2018
250930 MATARACA;0;11;0;0;0;11;2018
250933 MATINHAS;0;8;0;0;0;8;2018
250937 MATO GROSSO;0;5;0;0;0;5;2018
250939 MATUREIA;0;11;0;0;0;11;2018
250940 MOGEIRO;0;16;0;0;0;16;2018
250950 MONTADAS;0;13;0;0;0;13;2018
250960 MONTE HOREBE;0;6;0;0;0;6;2018
250970 MONTEIRO;0;74;0;0;0;74;2018
250980 MULUNGU;0;18;0;0;0;18;2018
250990 NATUBA;0;10;0;0;0;10;2018
251000 NAZAREZINHO;0;7;0;0;0;7;2018
251010 NOVA FLORESTA;0;13;0;0;0;13;2018
251020 NOVA OLINDA;0;8;0;0;0;8;2018
251030 NOVA PALMEIRA;0;8;0;0;0;8;2018
251040 OLHO D'AGUA;0;11;0;0;0;11;2018
251050 OLIVEDOS;0;7;0;0;0;7;2018
251060 OURO VELHO;0;7;0;0;0;7;2018
251065 PARARI;0;8;0;0;0;8;2018
251070 PASSAGEM;0;6;0;0;0;6;2018
251080 PATOS;0;186;0;0;0;186;2018
251090 PAULISTA;0;20;0;0;0;20;2018
251100 PEDRA BRANCA;0;8;0;0;0;8;2018
251110 PEDRA LAVRADA;0;11;0;0;0;11;2018
251120 PEDRAS DE FOGO;0;30;0;0;0;30;2018
251130 PIANCO;0;47;0;0;0;47;2018
251140 PICUI;0;32;0;0;0;32;2018
251150 PILAR;0;17;0;0;0;17;2018
251160 PILOES;0;11;0;0;0;11;2018
251170 PILOEZINHOS;0;6;0;0;0;6;2018
251180 PIRPIRITUBA;0;6;0;0;0;6;2018
251190 PITIMBU;0;15;0;0;0;15;2018
251200 POCINHOS;0;25;0;0;0;25;2018
251203 POCO DANTAS;0;5;0;0;0;5;2018
251207 POCO DE JOSE DE MOURA;0;7;0;0;0;7;2018
251210 POMBAL;0;61;0;0;0;61;2018
251220 PRATA;0;10;0;0;0;10;2018
251230 PRINCESA ISABEL;0;52;0;0;0;52;2018
251240 PUXINANA;0;11;0;0;0;11;2018
251250 QUEIMADAS;0;42;0;0;0;42;2018
251260 QUIXABA;0;4;0;0;0;4;2018
251270 REMIGIO;0;27;0;0;0;27;2018
251272 PEDRO REGIS;0;8;0;0;0;8;2018
251274 RIACHAO;0;10;0;0;0;10;2018
251275 RIACHAO DO BACAMARTE;0;7;0;0;0;7;2018
251276 RIACHAO DO POCO;0;7;0;0;0;7;2018
251278 RIACHO DE SANTO ANTONIO;0;6;0;0;0;6;2018
251280 RIACHO DOS CAVALOS;0;11;0;0;0;11;2018
251290 RIO TINTO;0;22;0;0;0;22;2018
251300 SALGADINHO;0;5;0;0;0;5;2018
251310 SALGADO DE SAO FELIX;0;17;0;0;0;17;2018
251315 SANTA CECILIA;0;6;0;0;0;6;2018
251320 SANTA CRUZ;0;12;0;0;0;12;2018
251330 SANTA HELENA;0;10;0;0;0;10;2018
251335 SANTA INES;0;8;0;0;0;8;2018
251340 SANTA LUZIA;0;19;0;0;0;19;2018
251350 SANTANA DE MANGUEIRA;0;11;0;0;0;11;2018
251360 SANTANA DOS GARROTES;0;16;0;0;0;16;2018
251365 JOCA CLAUDINO;0;6;0;0;0;6;2018
251370 SANTA RITA;0;91;0;0;0;91;2018
251380 SANTA TERESINHA;0;9;0;0;0;9;2018
251385 SANTO ANDRE;0;8;0;0;0;8;2018
251390 SAO BENTO;0;44;0;0;0;44;2018
251392 SAO BENTINHO;0;14;0;0;0;14;2018
251394 SAO DOMINGOS DO CARIRI;0;3;0;0;0;3;2018
251396 SAO DOMINGOS;0;8;0;0;0;8;2018
251398 SAO FRANCISCO;0;6;0;0;0;6;2018
251400 SAO JOAO DO CARIRI;0;7;0;0;0;7;2018
251410 SAO JOAO DO TIGRE;0;7;0;0;0;7;2018
251420 SAO JOSE DA LAGOA TAPADA;0;10;0;0;0;10;2018
251430 SAO JOSE DE CAIANA;0;4;0;0;0;4;2018
251440 SAO JOSE DE ESPINHARAS;0;10;0;0;0;10;2018
251445 SAO JOSE DOS RAMOS;0;8;0;0;0;8;2018
251450 SAO JOSE DE PIRANHAS;0;19;0;0;0;19;2018
251455 SAO JOSE DE PRINCESA;0;5;0;0;0;5;2018
251460 SAO JOSE DO BONFIM;0;6;0;0;0;6;2018
251465 SAO JOSE DO BREJO DO CRUZ;0;4;0;0;0;4;2018
251470 SAO JOSE DO SABUGI;0;8;0;0;0;8;2018
251480 SAO JOSE DOS CORDEIROS;0;5;0;0;0;5;2018
251490 SAO MAMEDE;0;12;0;0;0;12;2018
251500 SAO MIGUEL DE TAIPU;0;9;0;0;0;9;2018
251510 SAO SEBASTIAO DE LAGOA DE ROCA;0;20;0;0;0;20;2018
251520 SAO SEBASTIAO DO UMBUZEIRO;0;7;0;0;0;7;2018
251530 SAPE;0;42;0;0;0;42;2018
251540 SAO VICENTE DO SERIDO;0;15;0;0;0;15;2018
251550 SERRA BRANCA;0;19;0;0;0;19;2018
251560 SERRA DA RAIZ;0;9;0;0;0;9;2018
251570 SERRA GRANDE;0;9;0;0;0;9;2018
251580 SERRA REDONDA;0;13;0;0;0;13;2018
251590 SERRARIA;0;13;0;0;0;13;2018
251593 SERTAOZINHO;0;9;0;0;0;9;2018
251597 SOBRADO;0;5;0;0;0;5;2018
251600 SOLANEA;0;45;0;0;0;45;2018
251610 SOLEDADE;0;18;0;0;0;18;2018
251615 SOSSEGO;0;7;0;0;0;7;2018
251620 SOUSA;0;130;0;0;0;130;2018
251630 SUME;0;35;0;0;0;35;2018
251640 TACIMA;0;15;0;0;0;15;2018
251650 TAPEROA;0;21;0;0;0;21;2018
251660 TAVARES;0;14;0;0;0;14;2018
251670 TEIXEIRA;0;18;0;0;0;18;2018
251675 TENORIO;0;6;0;0;0;6;2018
251680 TRIUNFO;0;9;0;0;0;9;2018
251690 UIRAUNA;0;34;0;0;0;34;2018
251700 UMBUZEIRO;0;18;0;0;0;18;2018
251710 VARZEA;0;3;0;0;0;3;2018
251720 VIEIROPOLIS;0;9;0;0;0;9;2018
251740 ZABELE;0;2;0;0;0;2;2018
260005 ABREU E LIMA;0;100;0;0;0;100;2018
260010 AFOGADOS DA INGAZEIRA;0;66;0;0;0;66;2018
260020 AFRANIO;0;26;0;0;0;26;2018
260030 AGRESTINA;0;39;0;0;0;39;2018
260040 AGUA PRETA;0;24;0;0;0;24;2018
260050 AGUAS BELAS;0;29;0;0;0;29;2018
260060 ALAGOINHA;0;14;0;0;0;14;2018
260070 ALIANCA;0;25;0;0;0;25;2018
260080 ALTINHO;0;17;0;0;0;17;2018
260090 AMARAJI;0;16;0;0;0;16;2018
260100 ANGELIM;0;19;0;0;0;19;2018
260105 ARACOIABA;0;17;0;0;0;17;2018
260110 ARARIPINA;0;61;0;0;0;61;2018
260120 ARCOVERDE;0;119;0;0;0;119;2018
260130 BARRA DE GUABIRABA;0;13;0;0;0;13;2018
260140 BARREIROS;0;32;0;0;0;32;2018
260150 BELEM DE MARIA;0;13;0;0;0;13;2018
260160 BELEM DE SAO FRANCISCO;0;16;0;0;0;16;2018
260170 BELO JARDIM;0;66;0;0;0;66;2018
260180 BETANIA;0;16;0;0;0;16;2018
260190 BEZERROS;0;68;0;0;0;68;2018
260200 BODOCO;0;22;0;0;0;22;2018
260210 BOM CONSELHO;0;52;0;0;0;52;2018
260220 BOM JARDIM;0;30;0;0;0;30;2018
260230 BONITO;0;23;0;0;0;23;2018
260240 BREJAO;0;15;0;0;0;15;2018
260250 BREJINHO;0;9;0;0;0;9;2018
260260 BREJO DA MADRE DE DEUS;0;32;0;0;0;32;2018
260270 BUENOS AIRES;0;13;0;0;0;13;2018
260280 BUIQUE;0;26;0;0;0;26;2018
260290 CABO DE SANTO AGOSTINHO;0;184;0;0;0;184;2018
260300 CABROBO;0;37;0;0;0;37;2018
260310 CACHOEIRINHA;0;18;0;0;0;18;2018
260320 CAETES;0;20;0;0;0;20;2018
260330 CALCADO;0;13;0;0;0;13;2018
260340 CALUMBI;0;8;0;0;0;8;2018
260345 CAMARAGIBE;0;103;0;0;0;103;2018
260350 CAMOCIM DE SAO FELIX;0;18;0;0;0;18;2018
260360 CAMUTANGA;0;12;0;0;0;12;2018
260370 CANHOTINHO;0;23;0;0;0;23;2018
260380 CAPOEIRAS;0;18;0;0;0;18;2018
260390 CARNAIBA;0;20;0;0;0;20;2018
260392 CARNAUBEIRA DA PENHA;0;12;0;0;0;12;2018
260400 CARPINA;0;98;0;0;0;98;2018
260410 CARUARU;0;555;0;0;0;555;2018
260415 CASINHAS;0;16;0;0;0;16;2018
260420 CATENDE;0;17;0;0;0;17;2018
260430 CEDRO;0;10;0;0;0;10;2018
260440 CHA DE ALEGRIA;0;12;0;0;0;12;2018
260450 CHA GRANDE;0;17;0;0;0;17;2018
260460 CONDADO;0;15;0;0;0;15;2018
260470 CORRENTES;0;15;0;0;0;15;2018
260480 CORTES;0;13;0;0;0;13;2018
260490 CUMARU;0;23;0;0;0;23;2018
260500 CUPIRA;0;21;0;0;0;21;2018
260510 CUSTODIA;0;33;0;0;0;33;2018
260515 DORMENTES;0;22;0;0;0;22;2018
260520 ESCADA;0;35;0;0;0;35;2018
260530 EXU;0;25;0;0;0;25;2018
260540 FEIRA NOVA;0;19;0;0;0;19;2018
260545 FERNANDO DE NORONHA;0;7;0;0;0;7;2018
260550 FERREIROS;0;12;0;0;0;12;2018
260560 FLORES;0;15;0;0;0;15;2018
260570 FLORESTA;0;23;0;0;0;23;2018
260580 FREI MIGUELINHO;0;12;0;0;0;12;2018
260590 GAMELEIRA;0;15;0;0;0;15;2018
260600 GARANHUNS;0;348;0;0;0;348;2018
260610 GLORIA DO GOITA;0;18;0;0;0;18;2018
260620 GOIANA;0;104;0;0;0;104;2018
260630 GRANITO;0;12;0;0;0;12;2018
260640 GRAVATA;0;82;0;0;0;82;2018
260650 IATI;0;12;0;0;0;12;2018
260660 IBIMIRIM;0;25;0;0;0;25;2018
260670 IBIRAJUBA;0;12;0;0;0;12;2018
260680 IGARASSU;0;80;0;0;0;80;2018
260690 IGUARACY;0;8;0;0;0;8;2018
260700 INAJA;0;18;0;0;0;18;2018
260710 INGAZEIRA;0;7;0;0;0;7;2018
260720 IPOJUCA;0;100;0;0;0;100;2018
260730 IPUBI;0;22;0;0;0;22;2018
260740 ITACURUBA;0;4;0;0;0;4;2018
260750 ITAIBA;0;15;0;0;0;15;2018
260760 ILHA DE ITAMARACA;0;23;0;0;0;23;2018
260765 ITAMBE;0;27;0;0;0;27;2018
260770 ITAPETIM;0;16;0;0;0;16;2018
260775 ITAPISSUMA;0;25;0;0;0;25;2018
260780 ITAQUITINGA;0;14;0;0;0;14;2018
260790 JABOATAO DOS GUARARAPES;0;443;0;0;0;443;2018
260795 JAQUEIRA;0;11;0;0;0;11;2018
260800 JATAUBA;0;13;0;0;0;13;2018
260805 JATOBA;0;15;0;0;0;15;2018
260810 JOAO ALFREDO;0;24;0;0;0;24;2018
260820 JOAQUIM NABUCO;0;12;0;0;0;12;2018
260825 JUCATI;0;11;0;0;0;11;2018
260830 JUPI;0;16;0;0;0;16;2018
260840 JUREMA;0;12;0;0;0;12;2018
260845 LAGOA DO CARRO;0;22;0;0;0;22;2018
260850 LAGOA DE ITAENGA;0;18;0;0;0;18;2018
260860 LAGOA DO OURO;0;17;0;0;0;17;2018
260870 LAGOA DOS GATOS;0;12;0;0;0;12;2018
260875 LAGOA GRANDE;0;19;0;0;0;19;2018
260880 LAJEDO;0;34;0;0;0;34;2018
260890 LIMOEIRO;0;102;0;0;0;102;2018
260900 MACAPARANA;0;18;0;0;0;18;2018
260910 MACHADOS;0;10;0;0;0;10;2018
260915 MANARI;0;13;0;0;0;13;2018
260920 MARAIAL;0;8;0;0;0;8;2018
260930 MIRANDIBA;0;9;0;0;0;9;2018
260940 MORENO;0;38;0;0;0;38;2018
260950 NAZARE DA MATA;0;29;0;0;0;29;2018
260960 OLINDA;0;225;0;0;0;225;2018
260970 OROBO;0;26;0;0;0;26;2018
260980 OROCO;0;13;0;0;0;13;2018
260990 OURICURI;0;64;0;0;0;64;2018
261000 PALMARES;0;74;0;0;0;74;2018
261010 PALMEIRINA;0;8;0;0;0;8;2018
261020 PANELAS;0;22;0;0;0;22;2018
261030 PARANATAMA;0;16;0;0;0;16;2018
261040 PARNAMIRIM;0;14;0;0;0;14;2018
261050 PASSIRA;0;33;0;0;0;33;2018
261060 PAUDALHO;0;40;0;0;0;40;2018
261070 PAULISTA;0;177;0;0;0;177;2018
261080 PEDRA;0;22;0;0;0;22;2018
261090 PESQUEIRA;0;62;0;0;0;62;2018
261100 PETROLANDIA;0;32;0;0;0;32;2018
261110 PETROLINA;0;449;0;0;0;449;2018
261120 POCAO;0;18;0;0;0;18;2018
261130 POMBOS;0;20;0;0;0;20;2018
261140 PRIMAVERA;0;9;0;0;0;9;2018
261150 QUIPAPA;0;20;0;0;0;20;2018
261153 QUIXABA;0;9;0;0;0;9;2018
261160 RECIFE;0;2550;0;0;0;2550;2018
261170 RIACHO DAS ALMAS;0;24;0;0;0;24;2018
261180 RIBEIRAO;0;24;0;0;0;24;2018
261190 RIO FORMOSO;0;15;0;0;0;15;2018
261200 SAIRE;0;12;0;0;0;12;2018
261210 SALGADINHO;0;10;0;0;0;10;2018
261220 SALGUEIRO;0;80;0;0;0;80;2018
261230 SALOA;0;19;0;0;0;19;2018
261240 SANHARO;0;14;0;0;0;14;2018
261245 SANTA CRUZ;0;14;0;0;0;14;2018
261247 SANTA CRUZ DA BAIXA VERDE;0;10;0;0;0;10;2018
261250 SANTA CRUZ DO CAPIBARIBE;0;78;0;0;0;78;2018
261255 SANTA FILOMENA;0;9;0;0;0;9;2018
261260 SANTA MARIA DA BOA VISTA;0;31;0;0;0;31;2018
261270 SANTA MARIA DO CAMBUCA;0;10;0;0;0;10;2018
261280 SANTA TEREZINHA;0;15;0;0;0;15;2018
261290 SAO BENEDITO DO SUL;0;8;0;0;0;8;2018
261300 SAO BENTO DO UNA;0;26;0;0;0;26;2018
261310 SAO CAITANO;0;21;0;0;0;21;2018
261320 SAO JOAO;0;25;0;0;0;25;2018
261330 SAO JOAQUIM DO MONTE;0;27;0;0;0;27;2018
261340 SAO JOSE DA COROA GRANDE;0;16;0;0;0;16;2018
261350 SAO JOSE DO BELMONTE;0;18;0;0;0;18;2018
261360 SAO JOSE DO EGITO;0;42;0;0;0;42;2018
261370 SAO LOURENCO DA MATA;0;44;0;0;0;44;2018
261380 SAO VICENTE FERRER;0;17;0;0;0;17;2018
261390 SERRA TALHADA;0;158;0;0;0;158;2018
261400 SERRITA;0;16;0;0;0;16;2018
261410 SERTANIA;0;36;0;0;0;36;2018
261420 SIRINHAEM;0;13;0;0;0;13;2018
261430 MOREILANDIA;0;9;0;0;0;9;2018
261440 SOLIDAO;0;9;0;0;0;9;2018
261450 SURUBIM;0;51;0;0;0;51;2018
261460 TABIRA;0;26;0;0;0;26;2018
261470 TACAIMBO;0;16;0;0;0;16;2018
261480 TACARATU;0;17;0;0;0;17;2018
261485 TAMANDARE;0;15;0;0;0;15;2018
261500 TAQUARITINGA DO NORTE;0;19;0;0;0;19;2018
261510 TEREZINHA;0;10;0;0;0;10;2018
261520 TERRA NOVA;0;9;0;0;0;9;2018
261530 TIMBAUBA;0;57;0;0;0;57;2018
261540 TORITAMA;0;21;0;0;0;21;2018
261550 TRACUNHAEM;0;10;0;0;0;10;2018
261560 TRINDADE;0;30;0;0;0;30;2018
261570 TRIUNFO;0;18;0;0;0;18;2018
261580 TUPANATINGA;0;14;0;0;0;14;2018
261590 TUPARETAMA;0;9;0;0;0;9;2018
261600 VENTUROSA;0;18;0;0;0;18;2018
261610 VERDEJANTE;0;9;0;0;0;9;2018
261618 VERTENTE DO LERIO;0;11;0;0;0;11;2018
261620 VERTENTES;0;18;0;0;0;18;2018
261630 VICENCIA;0;25;0;0;0;25;2018
261640 VITORIA DE SANTO ANTAO;0;152;0;0;0;152;2018
261650 XEXEU;0;15;0;0;0;15;2018
270010 AGUA BRANCA;0;20;0;0;0;20;2018
270020 ANADIA;0;12;0;0;0;12;2018
270030 ARAPIRACA;0;292;0;0;0;292;2018
270040 ATALAIA;0;25;0;0;0;25;2018
270050 BARRA DE SANTO ANTONIO;0;10;0;0;0;10;2018
270060 BARRA DE SAO MIGUEL;0;8;0;0;0;8;2018
270070 BATALHA;0;19;0;0;0;19;2018
270080 BELEM;0;4;0;0;0;4;2018
270090 BELO MONTE;0;9;0;0;0;9;2018
270100 BOCA DA MATA;0;19;0;0;0;19;2018
270110 BRANQUINHA;0;7;0;0;0;7;2018
270120 CACIMBINHAS;0;12;0;0;0;12;2018
270130 CAJUEIRO;0;15;0;0;0;15;2018
270135 CAMPESTRE;0;4;0;0;0;4;2018
270140 CAMPO ALEGRE;0;27;0;0;0;27;2018
270150 CAMPO GRANDE;0;9;0;0;0;9;2018
270160 CANAPI;0;10;0;0;0;10;2018
270170 CAPELA;0;15;0;0;0;15;2018
270180 CARNEIROS;0;5;0;0;0;5;2018
270190 CHA PRETA;0;7;0;0;0;7;2018
270200 COITE DO NOIA;0;14;0;0;0;14;2018
270210 COLONIA LEOPOLDINA;0;20;0;0;0;20;2018
270220 COQUEIRO SECO;0;7;0;0;0;7;2018
270230 CORURIPE;0;36;0;0;0;36;2018
270235 CRAIBAS;0;18;0;0;0;18;2018
270240 DELMIRO GOUVEIA;0;58;0;0;0;58;2018
270250 DOIS RIACHOS;0;8;0;0;0;8;2018
270255 ESTRELA DE ALAGOAS;0;15;0;0;0;15;2018
270260 FEIRA GRANDE;0;16;0;0;0;16;2018
270270 FELIZ DESERTO;0;3;0;0;0;3;2018
270280 FLEXEIRAS;0;8;0;0;0;8;2018
270290 GIRAU DO PONCIANO;0;22;0;0;0;22;2018
270300 IBATEGUARA;0;10;0;0;0;10;2018
270310 IGACI;0;18;0;0;0;18;2018
270320 IGREJA NOVA;0;23;0;0;0;23;2018
270330 INHAPI;0;13;0;0;0;13;2018
270340 JACARE DOS HOMENS;0;8;0;0;0;8;2018
270350 JACUIPE;0;3;0;0;0;3;2018
270360 JAPARATINGA;0;6;0;0;0;6;2018
270370 JARAMATAIA;0;6;0;0;0;6;2018
270375 JEQUIA DA PRAIA;0;11;0;0;0;11;2018
270380 JOAQUIM GOMES;0;16;0;0;0;16;2018
270390 JUNDIA;0;4;0;0;0;4;2018
270400 JUNQUEIRO;0;33;0;0;0;33;2018
270410 LAGOA DA CANOA;0;20;0;0;0;20;2018
270420 LIMOEIRO DE ANADIA;0;27;0;0;0;27;2018
270430 MACEIO;0;1448;0;0;0;1448;2018
270440 MAJOR ISIDORO;0;13;0;0;0;13;2018
270450 MARAGOGI;0;22;0;0;0;22;2018
270460 MARAVILHA;0;12;0;0;0;12;2018
270470 MARECHAL DEODORO;0;38;0;0;0;38;2018
270480 MARIBONDO;0;13;0;0;0;13;2018
270490 MAR VERMELHO;0;4;0;0;0;4;2018
270500 MATA GRANDE;0;11;0;0;0;11;2018
270510 MATRIZ DE CAMARAGIBE;0;17;0;0;0;17;2018
270520 MESSIAS;0;10;0;0;0;10;2018
270530 MINADOR DO NEGRAO;0;6;0;0;0;6;2018
270540 MONTEIROPOLIS;0;7;0;0;0;7;2018
270550 MURICI;0;16;0;0;0;16;2018
270560 NOVO LINO;0;8;0;0;0;8;2018
270570 OLHO D'AGUA DAS FLORES;0;14;0;0;0;14;2018
270580 OLHO D'AGUA DO CASADO;0;5;0;0;0;5;2018
270590 OLHO D'AGUA GRANDE;0;10;0;0;0;10;2018
270600 OLIVENCA;0;8;0;0;0;8;2018
270610 OURO BRANCO;0;9;0;0;0;9;2018
270620 PALESTINA;0;5;0;0;0;5;2018
270630 PALMEIRA DOS INDIOS;0;88;0;0;0;88;2018
270640 PAO DE ACUCAR;0;23;0;0;0;23;2018
270642 PARICONHA;0;15;0;0;0;15;2018
270644 PARIPUEIRA;0;9;0;0;0;9;2018
270650 PASSO DE CAMARAGIBE;0;13;0;0;0;13;2018
270660 PAULO JACINTO;0;7;0;0;0;7;2018
270670 PENEDO;0;93;0;0;0;93;2018
270680 PIACABUCU;0;17;0;0;0;17;2018
270690 PILAR;0;23;0;0;0;23;2018
270700 PINDOBA;0;3;0;0;0;3;2018
270710 PIRANHAS;0;27;0;0;0;27;2018
270720 POCO DAS TRINCHEIRAS;0;14;0;0;0;14;2018
270730 PORTO CALVO;0;23;0;0;0;23;2018
270740 PORTO DE PEDRAS;0;8;0;0;0;8;2018
270750 PORTO REAL DO COLEGIO;0;17;0;0;0;17;2018
270760 QUEBRANGULO;0;12;0;0;0;12;2018
270770 RIO LARGO;0;45;0;0;0;45;2018
270780 ROTEIRO;0;4;0;0;0;4;2018
270790 SANTA LUZIA DO NORTE;0;5;0;0;0;5;2018
270800 SANTANA DO IPANEMA;0;51;0;0;0;51;2018
270810 SANTANA DO MUNDAU;0;9;0;0;0;9;2018
