Município;1 Região Norte;2 Região Nordeste;3 Região Sudeste;4 Região Sul;5 Região Centro0Oeste;Total;Ano
250640 GURINHEM;0;11;0;0;0;11;2009
250650 GURJAO;0;5;0;0;0;5;2009
250660 IBIARA;0;7;0;0;0;7;2009
250670 IMACULADA;0;8;0;0;0;8;2009
250680 INGA;0;13;0;0;0;13;2009
250690 ITABAIANA;0;25;0;0;0;25;2009
250700 ITAPORANGA;0;22;0;0;0;22;2009
250710 ITAPOROROCA;0;8;0;0;0;8;2009
250720 ITATUBA;0;7;0;0;0;7;2009
250730 JACARAU;0;9;0;0;0;9;2009
250740 JERICO;0;6;0;0;0;6;2009
250750 JOAO PESSOA;0;1229;0;0;0;1229;2009
250760 JUAREZ TAVORA;0;5;0;0;0;5;2009
250770 JUAZEIRINHO;0;12;0;0;0;12;2009
250780 JUNCO DO SERIDO;0;8;0;0;0;8;2009
250790 JURIPIRANGA;0;9;0;0;0;9;2009
250800 JURU;0;6;0;0;0;6;2009
250810 LAGOA;0;4;0;0;0;4;2009
250820 LAGOA DE DENTRO;0;5;0;0;0;5;2009
250830 LAGOA SECA;0;17;0;0;0;17;2009
250840 LASTRO;0;4;0;0;0;4;2009
250850 LIVRAMENTO;0;5;0;0;0;5;2009
250855 LOGRADOURO;0;4;0;0;0;4;2009
250860 LUCENA;0;10;0;0;0;10;2009
250870 MAE D'AGUA;0;7;0;0;0;7;2009
250880 MALTA;0;2;0;0;0;2;2009
250890 MAMANGUAPE;0;37;0;0;0;37;2009
250900 MANAIRA;0;7;0;0;0;7;2009
250905 MARCACAO;0;4;0;0;0;4;2009
250910 MARI;0;17;0;0;0;17;2009
250915 MARIZOPOLIS;0;6;0;0;0;6;2009
250920 MASSARANDUBA;0;9;0;0;0;9;2009
250930 MATARACA;0;4;0;0;0;4;2009
250933 MATINHAS;0;6;0;0;0;6;2009
250937 MATO GROSSO;0;1;0;0;0;1;2009
250939 MATUREIA;0;2;0;0;0;2;2009
250940 MOGEIRO;0;8;0;0;0;8;2009
250950 MONTADAS;0;5;0;0;0;5;2009
250960 MONTE HOREBE;0;3;0;0;0;3;2009
250970 MONTEIRO;0;47;0;0;0;47;2009
250980 MULUNGU;0;10;0;0;0;10;2009
250990 NATUBA;0;6;0;0;0;6;2009
251000 NAZAREZINHO;0;4;0;0;0;4;2009
251010 NOVA FLORESTA;0;7;0;0;0;7;2009
251020 NOVA OLINDA;0;5;0;0;0;5;2009
251030 NOVA PALMEIRA;0;5;0;0;0;5;2009
251040 OLHO D'AGUA;0;5;0;0;0;5;2009
251050 OLIVEDOS;0;3;0;0;0;3;2009
251060 OURO VELHO;0;6;0;0;0;6;2009
251065 PARARI;0;2;0;0;0;2;2009
251070 PASSAGEM;0;4;0;0;0;4;2009
251080 PATOS;0;117;0;0;0;117;2009
251090 PAULISTA;0;7;0;0;0;7;2009
251100 PEDRA BRANCA;0;2;0;0;0;2;2009
251110 PEDRA LAVRADA;0;6;0;0;0;6;2009
251120 PEDRAS DE FOGO;0;26;0;0;0;26;2009
251130 PIANCO;0;36;0;0;0;36;2009
251140 PICUI;0;28;0;0;0;28;2009
251150 PILAR;0;14;0;0;0;14;2009
251160 PILOES;0;6;0;0;0;6;2009
251170 PILOEZINHOS;0;5;0;0;0;5;2009
251180 PIRPIRITUBA;0;12;0;0;0;12;2009
251190 PITIMBU;0;7;0;0;0;7;2009
251200 POCINHOS;0;13;0;0;0;13;2009
251203 POCO DANTAS;0;3;0;0;0;3;2009
251207 POCO DE JOSE DE MOURA;0;5;0;0;0;5;2009
251210 POMBAL;0;35;0;0;0;35;2009
251220 PRATA;0;6;0;0;0;6;2009
251230 PRINCESA ISABEL;0;34;0;0;0;34;2009
251240 PUXINANA;0;10;0;0;0;10;2009
251250 QUEIMADAS;0;26;0;0;0;26;2009
251260 QUIXABA;0;3;0;0;0;3;2009
251270 REMIGIO;0;9;0;0;0;9;2009
251272 PEDRO REGIS;0;3;0;0;0;3;2009
251274 RIACHAO;0;3;0;0;0;3;2009
251275 RIACHAO DO BACAMARTE;0;6;0;0;0;6;2009
251276 RIACHAO DO POCO;0;3;0;0;0;3;2009
251278 RIACHO DE SANTO ANTONIO;0;2;0;0;0;2;2009
251280 RIACHO DOS CAVALOS;0;7;0;0;0;7;2009
251290 RIO TINTO;0;15;0;0;0;15;2009
251300 SALGADINHO;0;2;0;0;0;2;2009
251310 SALGADO DE SAO FELIX;0;9;0;0;0;9;2009
251315 SANTA CECILIA;0;3;0;0;0;3;2009
251320 SANTA CRUZ;0;7;0;0;0;7;2009
251330 SANTA HELENA;0;5;0;0;0;5;2009
251335 SANTA INES;0;2;0;0;0;2;2009
251340 SANTA LUZIA;0;12;0;0;0;12;2009
251350 SANTANA DE MANGUEIRA;0;4;0;0;0;4;2009
251360 SANTANA DOS GARROTES;0;6;0;0;0;6;2009
251365 JOCA CLAUDINO;0;5;0;0;0;5;2009
251370 SANTA RITA;0;79;0;0;0;79;2009
251380 SANTA TERESINHA;0;3;0;0;0;3;2009
251385 SANTO ANDRE;0;4;0;0;0;4;2009
251390 SAO BENTO;0;25;0;0;0;25;2009
251392 SAO BENTINHO;0;4;0;0;0;4;2009
251394 SAO DOMINGOS DO CARIRI;0;2;0;0;0;2;2009
251396 SAO DOMINGOS;0;1;0;0;0;1;2009
251398 SAO FRANCISCO;0;4;0;0;0;4;2009
251400 SAO JOAO DO CARIRI;0;5;0;0;0;5;2009
251410 SAO JOAO DO TIGRE;0;5;0;0;0;5;2009
251420 SAO JOSE DA LAGOA TAPADA;0;6;0;0;0;6;2009
251430 SAO JOSE DE CAIANA;0;4;0;0;0;4;2009
251440 SAO JOSE DE ESPINHARAS;0;6;0;0;0;6;2009
251445 SAO JOSE DOS RAMOS;0;5;0;0;0;5;2009
251450 SAO JOSE DE PIRANHAS;0;9;0;0;0;9;2009
251455 SAO JOSE DE PRINCESA;0;2;0;0;0;2;2009
251460 SAO JOSE DO BONFIM;0;2;0;0;0;2;2009
251465 SAO JOSE DO BREJO DO CRUZ;0;2;0;0;0;2;2009
251470 SAO JOSE DO SABUGI;0;2;0;0;0;2;2009
251480 SAO JOSE DOS CORDEIROS;0;3;0;0;0;3;2009
251490 SAO MAMEDE;0;6;0;0;0;6;2009
251500 SAO MIGUEL DE TAIPU;0;4;0;0;0;4;2009
251510 SAO SEBASTIAO DE LAGOA DE ROCA;0;13;0;0;0;13;2009
251520 SAO SEBASTIAO DO UMBUZEIRO;0;3;0;0;0;3;2009
251530 SAPE;0;37;0;0;0;37;2009
251540 SAO VICENTE DO SERIDO;0;7;0;0;0;7;2009
251550 SERRA BRANCA;0;16;0;0;0;16;2009
251560 SERRA DA RAIZ;0;4;0;0;0;4;2009
251570 SERRA GRANDE;0;3;0;0;0;3;2009
251580 SERRA REDONDA;0;5;0;0;0;5;2009
251590 SERRARIA;0;6;0;0;0;6;2009
251593 SERTAOZINHO;0;3;0;0;0;3;2009
251597 SOBRADO;0;3;0;0;0;3;2009
251600 SOLANEA;0;30;0;0;0;30;2009
251610 SOLEDADE;0;14;0;0;0;14;2009
251615 SOSSEGO;0;2;0;0;0;2;2009
251620 SOUSA;0;119;0;0;0;119;2009
251630 SUME;0;26;0;0;0;26;2009
251640 TACIMA;0;4;0;0;0;4;2009
251650 TAPEROA;0;12;0;0;0;12;2009
251660 TAVARES;0;8;0;0;0;8;2009
251670 TEIXEIRA;0;11;0;0;0;11;2009
251675 TENORIO;0;3;0;0;0;3;2009
251680 TRIUNFO;0;6;0;0;0;6;2009
251690 UIRAUNA;0;17;0;0;0;17;2009
251700 UMBUZEIRO;0;8;0;0;0;8;2009
251710 VARZEA;0;1;0;0;0;1;2009
251720 VIEIROPOLIS;0;6;0;0;0;6;2009
251740 ZABELE;0;1;0;0;0;1;2009
260005 ABREU E LIMA;0;53;0;0;0;53;2009
260010 AFOGADOS DA INGAZEIRA;0;36;0;0;0;36;2009
260020 AFRANIO;0;10;0;0;0;10;2009
260030 AGRESTINA;0;21;0;0;0;21;2009
260040 AGUA PRETA;0;18;0;0;0;18;2009
260050 AGUAS BELAS;0;13;0;0;0;13;2009
260060 ALAGOINHA;0;7;0;0;0;7;2009
260070 ALIANCA;0;20;0;0;0;20;2009
260080 ALTINHO;0;10;0;0;0;10;2009
260090 AMARAJI;0;11;0;0;0;11;2009
260100 ANGELIM;0;7;0;0;0;7;2009
260105 ARACOIABA;0;10;0;0;0;10;2009
260110 ARARIPINA;0;33;0;0;0;33;2009
260120 ARCOVERDE;0;83;0;0;0;83;2009
260130 BARRA DE GUABIRABA;0;6;0;0;0;6;2009
260140 BARREIROS;0;23;0;0;0;23;2009
260150 BELEM DE MARIA;0;10;0;0;0;10;2009
260160 BELEM DE SAO FRANCISCO;0;9;0;0;0;9;2009
260170 BELO JARDIM;0;46;0;0;0;46;2009
260180 BETANIA;0;11;0;0;0;11;2009
260190 BEZERROS;0;47;0;0;0;47;2009
260200 BODOCO;0;17;0;0;0;17;2009
260210 BOM CONSELHO;0;23;0;0;0;23;2009
260220 BOM JARDIM;0;24;0;0;0;24;2009
260230 BONITO;0;20;0;0;0;20;2009
260240 BREJAO;0;10;0;0;0;10;2009
260250 BREJINHO;0;6;0;0;0;6;2009
260260 BREJO DA MADRE DE DEUS;0;21;0;0;0;21;2009
260270 BUENOS AIRES;0;6;0;0;0;6;2009
260280 BUIQUE;0;15;0;0;0;15;2009
260290 CABO DE SANTO AGOSTINHO;0;95;0;0;0;95;2009
260300 CABROBO;0;16;0;0;0;16;2009
260310 CACHOEIRINHA;0;12;0;0;0;12;2009
260320 CAETES;0;13;0;0;0;13;2009
260330 CALCADO;0;9;0;0;0;9;2009
260340 CALUMBI;0;7;0;0;0;7;2009
260345 CAMARAGIBE;0;67;0;0;0;67;2009
260350 CAMOCIM DE SAO FELIX;0;9;0;0;0;9;2009
260360 CAMUTANGA;0;7;0;0;0;7;2009
260370 CANHOTINHO;0;13;0;0;0;13;2009
260380 CAPOEIRAS;0;10;0;0;0;10;2009
260390 CARNAIBA;0;12;0;0;0;12;2009
260392 CARNAUBEIRA DA PENHA;0;9;0;0;0;9;2009
260400 CARPINA;0;43;0;0;0;43;2009
260410 CARUARU;0;298;0;0;0;298;2009
260415 CASINHAS;0;12;0;0;0;12;2009
260420 CATENDE;0;14;0;0;0;14;2009
260430 CEDRO;0;8;0;0;0;8;2009
260440 CHA DE ALEGRIA;0;7;0;0;0;7;2009
260450 CHA GRANDE;0;11;0;0;0;11;2009
260460 CONDADO;0;13;0;0;0;13;2009
260470 CORRENTES;0;7;0;0;0;7;2009
260480 CORTES;0;10;0;0;0;10;2009
260490 CUMARU;0;11;0;0;0;11;2009
260500 CUPIRA;0;20;0;0;0;20;2009
260510 CUSTODIA;0;23;0;0;0;23;2009
260515 DORMENTES;0;8;0;0;0;8;2009
260520 ESCADA;0;16;0;0;0;16;2009
260530 EXU;0;15;0;0;0;15;2009
260540 FEIRA NOVA;0;10;0;0;0;10;2009
260545 FERNANDO DE NORONHA;0;3;0;0;0;3;2009
260550 FERREIROS;0;8;0;0;0;8;2009
260560 FLORES;0;10;0;0;0;10;2009
260570 FLORESTA;0;11;0;0;0;11;2009
260580 FREI MIGUELINHO;0;11;0;0;0;11;2009
260590 GAMELEIRA;0;12;0;0;0;12;2009
260600 GARANHUNS;0;202;0;0;0;202;2009
260610 GLORIA DO GOITA;0;13;0;0;0;13;2009
260620 GOIANA;0;43;0;0;0;43;2009
260630 GRANITO;0;8;0;0;0;8;2009
260640 GRAVATA;0;87;0;0;0;87;2009
260650 IATI;0;8;0;0;0;8;2009
260660 IBIMIRIM;0;19;0;0;0;19;2009
260670 IBIRAJUBA;0;4;0;0;0;4;2009
260680 IGARASSU;0;52;0;0;0;52;2009
260690 IGUARACY;0;8;0;0;0;8;2009
260700 INAJA;0;7;0;0;0;7;2009
260710 INGAZEIRA;0;4;0;0;0;4;2009
260720 IPOJUCA;0;23;0;0;0;23;2009
260730 IPUBI;0;15;0;0;0;15;2009
260740 ITACURUBA;0;3;0;0;0;3;2009
260750 ITAIBA;0;13;0;0;0;13;2009
260760 ILHA DE ITAMARACA;0;9;0;0;0;9;2009
260765 ITAMBE;0;26;0;0;0;26;2009
260770 ITAPETIM;0;7;0;0;0;7;2009
260775 ITAPISSUMA;0;15;0;0;0;15;2009
260780 ITAQUITINGA;0;9;0;0;0;9;2009
260790 JABOATAO DOS GUARARAPES;0;219;0;0;0;219;2009
260795 JAQUEIRA;0;7;0;0;0;7;2009
260800 JATAUBA;0;13;0;0;0;13;2009
260805 JATOBA;0;15;0;0;0;15;2009
260810 JOAO ALFREDO;0;17;0;0;0;17;2009
260820 JOAQUIM NABUCO;0;10;0;0;0;10;2009
260825 JUCATI;0;6;0;0;0;6;2009
260830 JUPI;0;9;0;0;0;9;2009
260840 JUREMA;0;7;0;0;0;7;2009
260845 LAGOA DO CARRO;0;13;0;0;0;13;2009
260850 LAGOA DE ITAENGA;0;12;0;0;0;12;2009
260860 LAGOA DO OURO;0;8;0;0;0;8;2009
260870 LAGOA DOS GATOS;0;6;0;0;0;6;2009
260875 LAGOA GRANDE;0;9;0;0;0;9;2009
260880 LAJEDO;0;21;0;0;0;21;2009
260890 LIMOEIRO;0;53;0;0;0;53;2009
260900 MACAPARANA;0;15;0;0;0;15;2009
260910 MACHADOS;0;8;0;0;0;8;2009
260915 MANARI;0;6;0;0;0;6;2009
260920 MARAIAL;0;6;0;0;0;6;2009
260930 MIRANDIBA;0;6;0;0;0;6;2009
260940 MORENO;0;25;0;0;0;25;2009
260950 NAZARE DA MATA;0;24;0;0;0;24;2009
260960 OLINDA;0;186;0;0;0;186;2009
260970 OROBO;0;21;0;0;0;21;2009
260980 OROCO;0;8;0;0;0;8;2009
260990 OURICURI;0;45;0;0;0;45;2009
261000 PALMARES;0;65;0;0;0;65;2009
261010 PALMEIRINA;0;8;0;0;0;8;2009
261020 PANELAS;0;8;0;0;0;8;2009
261030 PARANATAMA;0;7;0;0;0;7;2009
261040 PARNAMIRIM;0;12;0;0;0;12;2009
261050 PASSIRA;0;20;0;0;0;20;2009
261060 PAUDALHO;0;23;0;0;0;23;2009
261070 PAULISTA;0;115;0;0;0;115;2009
261080 PEDRA;0;17;0;0;0;17;2009
261090 PESQUEIRA;0;49;0;0;0;49;2009
261100 PETROLANDIA;0;22;0;0;0;22;2009
261110 PETROLINA;0;248;0;0;0;248;2009
261120 POCAO;0;11;0;0;0;11;2009
261130 POMBOS;0;13;0;0;0;13;2009
261140 PRIMAVERA;0;6;0;0;0;6;2009
261150 QUIPAPA;0;13;0;0;0;13;2009
261153 QUIXABA;0;4;0;0;0;4;2009
261160 RECIFE;0;1722;0;0;0;1722;2009
261170 RIACHO DAS ALMAS;0;18;0;0;0;18;2009
261180 RIBEIRAO;0;23;0;0;0;23;2009
261190 RIO FORMOSO;0;12;0;0;0;12;2009
261200 SAIRE;0;10;0;0;0;10;2009
261210 SALGADINHO;0;6;0;0;0;6;2009
261220 SALGUEIRO;0;58;0;0;0;58;2009
261230 SALOA;0;9;0;0;0;9;2009
261240 SANHARO;0;12;0;0;0;12;2009
261245 SANTA CRUZ;0;8;0;0;0;8;2009
261247 SANTA CRUZ DA BAIXA VERDE;0;6;0;0;0;6;2009
261250 SANTA CRUZ DO CAPIBARIBE;0;56;0;0;0;56;2009
261255 SANTA FILOMENA;0;7;0;0;0;7;2009
261260 SANTA MARIA DA BOA VISTA;0;18;0;0;0;18;2009
261270 SANTA MARIA DO CAMBUCA;0;7;0;0;0;7;2009
261280 SANTA TEREZINHA;0;6;0;0;0;6;2009
261290 SAO BENEDITO DO SUL;0;6;0;0;0;6;2009
261300 SAO BENTO DO UNA;0;19;0;0;0;19;2009
261310 SAO CAITANO;0;15;0;0;0;15;2009
261320 SAO JOAO;0;14;0;0;0;14;2009
261330 SAO JOAQUIM DO MONTE;0;14;0;0;0;14;2009
261340 SAO JOSE DA COROA GRANDE;0;9;0;0;0;9;2009
261350 SAO JOSE DO BELMONTE;0;13;0;0;0;13;2009
261360 SAO JOSE DO EGITO;0;27;0;0;0;27;2009
261370 SAO LOURENCO DA MATA;0;31;0;0;0;31;2009
261380 SAO VICENTE FERRER;0;10;0;0;0;10;2009
261390 SERRA TALHADA;0;88;0;0;0;88;2009
261400 SERRITA;0;16;0;0;0;16;2009
261410 SERTANIA;0;25;0;0;0;25;2009
261420 SIRINHAEM;0;17;0;0;0;17;2009
261430 MOREILANDIA;0;6;0;0;0;6;2009
261440 SOLIDAO;0;4;0;0;0;4;2009
261450 SURUBIM;0;38;0;0;0;38;2009
261460 TABIRA;0;14;0;0;0;14;2009
261470 TACAIMBO;0;8;0;0;0;8;2009
261480 TACARATU;0;5;0;0;0;5;2009
261485 TAMANDARE;0;10;0;0;0;10;2009
261500 TAQUARITINGA DO NORTE;0;10;0;0;0;10;2009
261510 TEREZINHA;0;5;0;0;0;5;2009
261520 TERRA NOVA;0;5;0;0;0;5;2009
261530 TIMBAUBA;0;34;0;0;0;34;2009
261540 TORITAMA;0;8;0;0;0;8;2009
261550 TRACUNHAEM;0;9;0;0;0;9;2009
261560 TRINDADE;0;15;0;0;0;15;2009
261570 TRIUNFO;0;15;0;0;0;15;2009
261580 TUPANATINGA;0;10;0;0;0;10;2009
261590 TUPARETAMA;0;7;0;0;0;7;2009
261600 VENTUROSA;0;11;0;0;0;11;2009
261610 VERDEJANTE;0;7;0;0;0;7;2009
261618 VERTENTE DO LERIO;0;8;0;0;0;8;2009
261620 VERTENTES;0;14;0;0;0;14;2009
261630 VICENCIA;0;17;0;0;0;17;2009
261640 VITORIA DE SANTO ANTAO;0;73;0;0;0;73;2009
261650 XEXEU;0;11;0;0;0;11;2009
270010 AGUA BRANCA;0;14;0;0;0;14;2009
270020 ANADIA;0;15;0;0;0;15;2009
270030 ARAPIRACA;0;181;0;0;0;181;2009
270040 ATALAIA;0;22;0;0;0;22;2009
270050 BARRA DE SANTO ANTONIO;0;6;0;0;0;6;2009
270060 BARRA DE SAO MIGUEL;0;5;0;0;0;5;2009
270070 BATALHA;0;14;0;0;0;14;2009
270080 BELEM;0;5;0;0;0;5;2009
270090 BELO MONTE;0;8;0;0;0;8;2009
270100 BOCA DA MATA;0;19;0;0;0;19;2009
270110 BRANQUINHA;0;8;0;0;0;8;2009
270120 CACIMBINHAS;0;9;0;0;0;9;2009
270130 CAJUEIRO;0;15;0;0;0;15;2009
270135 CAMPESTRE;0;3;0;0;0;3;2009
270140 CAMPO ALEGRE;0;11;0;0;0;11;2009
270150 CAMPO GRANDE;0;10;0;0;0;10;2009
270160 CANAPI;0;8;0;0;0;8;2009
270170 CAPELA;0;16;0;0;0;16;2009
270180 CARNEIROS;0;5;0;0;0;5;2009
270190 CHA PRETA;0;6;0;0;0;6;2009
270200 COITE DO NOIA;0;9;0;0;0;9;2009
270210 COLONIA LEOPOLDINA;0;12;0;0;0;12;2009
270220 COQUEIRO SECO;0;4;0;0;0;4;2009
270230 CORURIPE;0;28;0;0;0;28;2009
270235 CRAIBAS;0;18;0;0;0;18;2009
270240 DELMIRO GOUVEIA;0;29;0;0;0;29;2009
270250 DOIS RIACHOS;0;7;0;0;0;7;2009
270255 ESTRELA DE ALAGOAS;0;15;0;0;0;15;2009
270260 FEIRA GRANDE;0;13;0;0;0;13;2009
270270 FELIZ DESERTO;0;5;0;0;0;5;2009
270280 FLEXEIRAS;0;9;0;0;0;9;2009
270290 GIRAU DO PONCIANO;0;18;0;0;0;18;2009
270300 IBATEGUARA;0;10;0;0;0;10;2009
270310 IGACI;0;16;0;0;0;16;2009
270320 IGREJA NOVA;0;16;0;0;0;16;2009
270330 INHAPI;0;6;0;0;0;6;2009
270340 JACARE DOS HOMENS;0;7;0;0;0;7;2009
270350 JACUIPE;0;3;0;0;0;3;2009
270360 JAPARATINGA;0;5;0;0;0;5;2009
270370 JARAMATAIA;0;8;0;0;0;8;2009
270375 JEQUIA DA PRAIA;0;7;0;0;0;7;2009
270380 JOAQUIM GOMES;0;16;0;0;0;16;2009
270390 JUNDIA;0;4;0;0;0;4;2009
270400 JUNQUEIRO;0;17;0;0;0;17;2009
270410 LAGOA DA CANOA;0;17;0;0;0;17;2009
270420 LIMOEIRO DE ANADIA;0;23;0;0;0;23;2009
270430 MACEIO;0;894;0;0;0;894;2009
270440 MAJOR ISIDORO;0;14;0;0;0;14;2009
270450 MARAGOGI;0;15;0;0;0;15;2009
270460 MARAVILHA;0;12;0;0;0;12;2009
270470 MARECHAL DEODORO;0;21;0;0;0;21;2009
270480 MARIBONDO;0;8;0;0;0;8;2009
270490 MAR VERMELHO;0;3;0;0;0;3;2009
270500 MATA GRANDE;0;6;0;0;0;6;2009
270510 MATRIZ DE CAMARAGIBE;0;16;0;0;0;16;2009
270520 MESSIAS;0;8;0;0;0;8;2009
270530 MINADOR DO NEGRAO;0;5;0;0;0;5;2009
270540 MONTEIROPOLIS;0;6;0;0;0;6;2009
270550 MURICI;0;18;0;0;0;18;2009
270560 NOVO LINO;0;7;0;0;0;7;2009
270570 OLHO D'AGUA DAS FLORES;0;15;0;0;0;15;2009
270580 OLHO D'AGUA DO CASADO;0;3;0;0;0;3;2009
270590 OLHO D'AGUA GRANDE;0;8;0;0;0;8;2009
270600 OLIVENCA;0;7;0;0;0;7;2009
270610 OURO BRANCO;0;6;0;0;0;6;2009
270620 PALESTINA;0;4;0;0;0;4;2009
270630 PALMEIRA DOS INDIOS;0;69;0;0;0;69;2009
270640 PAO DE ACUCAR;0;16;0;0;0;16;2009
270642 PARICONHA;0;7;0;0;0;7;2009
270644 PARIPUEIRA;0;5;0;0;0;5;2009
270650 PASSO DE CAMARAGIBE;0;10;0;0;0;10;2009
270660 PAULO JACINTO;0;6;0;0;0;6;2009
270670 PENEDO;0;65;0;0;0;65;2009
270680 PIACABUCU;0;11;0;0;0;11;2009
270690 PILAR;0;21;0;0;0;21;2009
270700 PINDOBA;0;3;0;0;0;3;2009
270710 PIRANHAS;0;15;0;0;0;15;2009
270720 POCO DAS TRINCHEIRAS;0;9;0;0;0;9;2009
270730 PORTO CALVO;0;13;0;0;0;13;2009
270740 PORTO DE PEDRAS;0;8;0;0;0;8;2009
270750 PORTO REAL DO COLEGIO;0;14;0;0;0;14;2009
270760 QUEBRANGULO;0;15;0;0;0;15;2009
270770 RIO LARGO;0;24;0;0;0;24;2009
270780 ROTEIRO;0;4;0;0;0;4;2009
270790 SANTA LUZIA DO NORTE;0;5;0;0;0;5;2009
270800 SANTANA DO IPANEMA;0;46;0;0;0;46;2009
270810 SANTANA DO MUNDAU;0;9;0;0;0;9;2009
270820 SAO BRAS;0;6;0;0;0;6;2009
270830 SAO JOSE DA LAJE;0;13;0;0;0;13;2009
270840 SAO JOSE DA TAPERA;0;11;0;0;0;11;2009
270850 SAO LUIS DO QUITUNDE;0;18;0;0;0;18;2009
270860 SAO MIGUEL DOS CAMPOS;0;28;0;0;0;28;2009
270870 SAO MIGUEL DOS MILAGRES;0;5;0;0;0;5;2009
270880 SAO SEBASTIAO;0;25;0;0;0;25;2009
270890 SATUBA;0;9;0;0;0;9;2009
270895 SENADOR RUI PALMEIRA;0;7;0;0;0;7;2009
270900 TANQUE D'ARCA;0;5;0;0;0;5;2009
270910 TAQUARANA;0;17;0;0;0;17;2009
270915 TEOTONIO VILELA;0;25;0;0;0;25;2009
270920 TRAIPU;0;17;0;0;0;17;2009
270930 UNIAO DOS PALMARES;0;38;0;0;0;38;2009
270940 VICOSA;0;17;0;0;0;17;2009
280010 AMPARO DE SAO FRANCISCO;0;4;0;0;0;4;2009
280020 AQUIDABA;0;17;0;0;0;17;2009
280030 ARACAJU;0;1677;0;0;0;1677;2009
280040 ARAUA;0;10;0;0;0;10;2009
280050 AREIA BRANCA;0;9;0;0;0;9;2009
280060 BARRA DOS COQUEIROS;0;13;0;0;0;13;2009
280067 BOQUIM;0;9;0;0;0;9;2009
280070 BREJO GRANDE;0;3;0;0;0;3;2009
280100 CAMPO DO BRITO;0;12;0;0;0;12;2009
280110 CANHOBA;0;10;0;0;0;10;2009
280120 CANINDE DE SAO FRANCISCO;0;19;0;0;0;19;2009
280130 CAPELA;0;16;0;0;0;16;2009
280140 CARIRA;0;10;0;0;0;10;2009
280150 CARMOPOLIS;0;7;0;0;0;7;2009
280160 CEDRO DE SAO JOAO;0;5;0;0;0;5;2009
280170 CRISTINAPOLIS;0;8;0;0;0;8;2009
280190 CUMBE;0;5;0;0;0;5;2009
280200 DIVINA PASTORA;0;5;0;0;0;5;2009
280210 ESTANCIA;0;41;0;0;0;41;2009
280220 FEIRA NOVA;0;4;0;0;0;4;2009
280230 FREI PAULO;0;4;0;0;0;4;2009
280240 GARARU;0;8;0;0;0;8;2009
280250 GENERAL MAYNARD;0;1;0;0;0;1;2009
280260 GRACHO CARDOSO;0;6;0;0;0;6;2009
280270 ILHA DAS FLORES;0;6;0;0;0;6;2009
280280 INDIAROBA;0;12;0;0;0;12;2009
280290 ITABAIANA;0;72;0;0;0;72;2009
280300 ITABAIANINHA;0;14;0;0;0;14;2009
280310 ITABI;0;6;0;0;0;6;2009
280320 ITAPORANGA D'AJUDA;0;31;0;0;0;31;2009
280330 JAPARATUBA;0;19;0;0;0;19;2009
280340 JAPOATA;0;8;0;0;0;8;2009
280350 LAGARTO;0;77;0;0;0;77;2009
280360 LARANJEIRAS;0;18;0;0;0;18;2009
280370 MACAMBIRA;0;6;0;0;0;6;2009
280380 MALHADA DOS BOIS;0;4;0;0;0;4;2009
280390 MALHADOR;0;4;0;0;0;4;2009
280400 MARUIM;0;12;0;0;0;12;2009
280410 MOITA BONITA;0;9;0;0;0;9;2009
280420 MONTE ALEGRE DE SERGIPE;0;5;0;0;0;5;2009
280430 MURIBECA;0;6;0;0;0;6;2009
280440 NEOPOLIS;0;13;0;0;0;13;2009
280445 NOSSA SENHORA APARECIDA;0;7;0;0;0;7;2009
280450 NOSSA SENHORA DA GLORIA;0;25;0;0;0;25;2009
280460 NOSSA SENHORA DAS DORES;0;17;0;0;0;17;2009
280470 NOSSA SENHORA DE LOURDES;0;6;0;0;0;6;2009
280480 NOSSA SENHORA DO SOCORRO;0;73;0;0;0;73;2009
280490 PACATUBA;0;7;0;0;0;7;2009
280500 PEDRA MOLE;0;5;0;0;0;5;2009
280510 PEDRINHAS;0;3;0;0;0;3;2009
280520 PINHAO;0;3;0;0;0;3;2009
280530 PIRAMBU;0;5;0;0;0;5;2009
280540 POCO REDONDO;0;8;0;0;0;8;2009
280550 POCO VERDE;0;12;0;0;0;12;2009
280560 PORTO DA FOLHA;0;12;0;0;0;12;2009
280570 PROPRIA;0;24;0;0;0;24;2009
280580 RIACHAO DO DANTAS;0;15;0;0;0;15;2009
280590 RIACHUELO;0;8;0;0;0;8;2009
280600 RIBEIROPOLIS;0;10;0;0;0;10;2009
280610 ROSARIO DO CATETE;0;6;0;0;0;6;2009
280620 SALGADO;0;17;0;0;0;17;2009
280630 SANTA LUZIA DO ITANHY;0;9;0;0;0;9;2009
280640 SANTANA DO SAO FRANCISCO;0;5;0;0;0;5;2009
280650 SANTA ROSA DE LIMA;0;5;0;0;0;5;2009
280660 SANTO AMARO DAS BROTAS;0;7;0;0;0;7;2009
280670 SAO CRISTOVAO;0;26;0;0;0;26;2009
280680 SAO DOMINGOS;0;10;0;0;0;10;2009
280690 SAO FRANCISCO;0;4;0;0;0;4;2009
280700 SAO MIGUEL DO ALEIXO;0;7;0;0;0;7;2009
280710 SIMAO DIAS;0;31;0;0;0;31;2009
280720 SIRIRI;0;6;0;0;0;6;2009
280730 TELHA;0;6;0;0;0;6;2009
280740 TOBIAS BARRETO;0;25;0;0;0;25;2009
280750 TOMAR DO GERU;0;6;0;0;0;6;2009
280760 UMBAUBA;0;8;0;0;0;8;2009
