Município;1 Região Norte;2 Região Nordeste;3 Região Sudeste;4 Região Sul;5 Região Centro0Oeste;Total;Ano
241270 SAO PEDRO;0;7;0;0;0;7;2015
241280 SAO RAFAEL;0;6;0;0;0;6;2015
241290 SAO TOME;0;10;0;0;0;10;2015
241300 SAO VICENTE;0;12;0;0;0;12;2015
241310 SENADOR ELOI DE SOUZA;0;5;0;0;0;5;2015
241320 SENADOR GEORGINO AVELINO;0;5;0;0;0;5;2015
241330 SERRA DE SAO BENTO;0;6;0;0;0;6;2015
241335 SERRA DO MEL;0;10;0;0;0;10;2015
241340 SERRA NEGRA DO NORTE;0;14;0;0;0;14;2015
241350 SERRINHA;0;5;0;0;0;5;2015
241355 SERRINHA DOS PINTOS;0;4;0;0;0;4;2015
241360 SEVERIANO MELO;0;9;0;0;0;9;2015
241370 SITIO NOVO;0;5;0;0;0;5;2015
241380 TABOLEIRO GRANDE;0;7;0;0;0;7;2015
241390 TAIPU;0;7;0;0;0;7;2015
241400 TANGARA;0;11;0;0;0;11;2015
241410 TENENTE ANANIAS;0;10;0;0;0;10;2015
241415 TENENTE LAURENTINO CRUZ;0;12;0;0;0;12;2015
241420 TIBAU DO SUL;0;9;0;0;0;9;2015
241430 TIMBAUBA DOS BATISTAS;0;5;0;0;0;5;2015
241440 TOUROS;0;24;0;0;0;24;2015
241445 TRIUNFO POTIGUAR;0;5;0;0;0;5;2015
241450 UMARIZAL;0;16;0;0;0;16;2015
241460 UPANEMA;0;14;0;0;0;14;2015
241470 VARZEA;0;4;0;0;0;4;2015
241475 VENHA-VER;0;5;0;0;0;5;2015
241480 VERA CRUZ;0;13;0;0;0;13;2015
241490 VICOSA;0;6;0;0;0;6;2015
241500 VILA FLOR;0;4;0;0;0;4;2015
250010 AGUA BRANCA;0;15;0;0;0;15;2015
250020 AGUIAR;0;7;0;0;0;7;2015
250030 ALAGOA GRANDE;0;25;0;0;0;25;2015
250040 ALAGOA NOVA;0;18;0;0;0;18;2015
250050 ALAGOINHA;0;16;0;0;0;16;2015
250053 ALCANTIL;0;9;0;0;0;9;2015
250057 ALGODAO DE JANDAIRA;0;8;0;0;0;8;2015
250060 ALHANDRA;0;20;0;0;0;20;2015
250070 SAO JOAO DO RIO DO PEIXE;0;20;0;0;0;20;2015
250073 AMPARO;0;6;0;0;0;6;2015
250077 APARECIDA;0;7;0;0;0;7;2015
250080 ARACAGI;0;18;0;0;0;18;2015
250090 ARARA;0;11;0;0;0;11;2015
250100 ARARUNA;0;26;0;0;0;26;2015
250110 AREIA;0;19;0;0;0;19;2015
250115 AREIA DE BARAUNAS;0;5;0;0;0;5;2015
250120 AREIAL;0;9;0;0;0;9;2015
250130 AROEIRAS;0;16;0;0;0;16;2015
250135 ASSUNCAO;0;7;0;0;0;7;2015
250140 BAIA DA TRAICAO;0;9;0;0;0;9;2015
250150 BANANEIRAS;0;22;0;0;0;22;2015
250153 BARAUNA;0;7;0;0;0;7;2015
250157 BARRA DE SANTANA;0;17;0;0;0;17;2015
250160 BARRA DE SANTA ROSA;0;17;0;0;0;17;2015
250170 BARRA DE SAO MIGUEL;0;8;0;0;0;8;2015
250180 BAYEUX;0;52;0;0;0;52;2015
250190 BELEM;0;21;0;0;0;21;2015
250200 BELEM DO BREJO DO CRUZ;0;12;0;0;0;12;2015
250205 BERNARDINO BATISTA;0;6;0;0;0;6;2015
250210 BOA VENTURA;0;12;0;0;0;12;2015
250215 BOA VISTA;0;8;0;0;0;8;2015
250220 BOM JESUS;0;6;0;0;0;6;2015
250230 BOM SUCESSO;0;7;0;0;0;7;2015
250240 BONITO DE SANTA FE;0;15;0;0;0;15;2015
250250 BOQUEIRAO;0;18;0;0;0;18;2015
250260 IGARACY;0;15;0;0;0;15;2015
250270 BORBOREMA;0;9;0;0;0;9;2015
250280 BREJO DO CRUZ;0;16;0;0;0;16;2015
250290 BREJO DOS SANTOS;0;7;0;0;0;7;2015
250300 CAAPORA;0;24;0;0;0;24;2015
250310 CABACEIRAS;0;10;0;0;0;10;2015
250320 CABEDELO;0;60;0;0;0;60;2015
250330 CACHOEIRA DOS INDIOS;0;18;0;0;0;18;2015
250340 CACIMBA DE AREIA;0;6;0;0;0;6;2015
250350 CACIMBA DE DENTRO;0;12;0;0;0;12;2015
250355 CACIMBAS;0;9;0;0;0;9;2015
250360 CAICARA;0;9;0;0;0;9;2015
250370 CAJAZEIRAS;0;108;0;0;0;108;2015
250375 CAJAZEIRINHAS;0;8;0;0;0;8;2015
250380 CALDAS BRANDAO;0;8;0;0;0;8;2015
250390 CAMALAU;0;5;0;0;0;5;2015
250400 CAMPINA GRANDE;0;615;0;0;0;615;2015
250403 CAPIM;0;7;0;0;0;7;2015
250407 CARAUBAS;0;4;0;0;0;4;2015
250410 CARRAPATEIRA;0;4;0;0;0;4;2015
250415 CASSERENGUE;0;7;0;0;0;7;2015
250420 CATINGUEIRA;0;11;0;0;0;11;2015
250430 CATOLE DO ROCHA;0;40;0;0;0;40;2015
250435 CATURITE;0;8;0;0;0;8;2015
250440 CONCEICAO;0;25;0;0;0;25;2015
250450 CONDADO;0;15;0;0;0;15;2015
250460 CONDE;0;22;0;0;0;22;2015
250470 CONGO;0;8;0;0;0;8;2015
250480 COREMAS;0;25;0;0;0;25;2015
250485 COXIXOLA;0;3;0;0;0;3;2015
250490 CRUZ DO ESPIRITO SANTO;0;11;0;0;0;11;2015
250500 CUBATI;0;8;0;0;0;8;2015
250510 CUITE;0;28;0;0;0;28;2015
250520 CUITEGI;0;10;0;0;0;10;2015
250523 CUITE DE MAMANGUAPE;0;7;0;0;0;7;2015
250527 CURRAL DE CIMA;0;8;0;0;0;8;2015
250530 CURRAL VELHO;0;3;0;0;0;3;2015
250535 DAMIAO;0;10;0;0;0;10;2015
250540 DESTERRO;0;12;0;0;0;12;2015
250550 VISTA SERRANA;0;10;0;0;0;10;2015
250560 DIAMANTE;0;8;0;0;0;8;2015
250570 DONA INES;0;12;0;0;0;12;2015
250580 DUAS ESTRADAS;0;5;0;0;0;5;2015
250590 EMAS;0;4;0;0;0;4;2015
250600 ESPERANCA;0;65;0;0;0;65;2015
250610 FAGUNDES;0;13;0;0;0;13;2015
250620 FREI MARTINHO;0;12;0;0;0;12;2015
250625 GADO BRAVO;0;8;0;0;0;8;2015
250630 GUARABIRA;0;76;0;0;0;76;2015
250640 GURINHEM;0;14;0;0;0;14;2015
250650 GURJAO;0;10;0;0;0;10;2015
250660 IBIARA;0;15;0;0;0;15;2015
250670 IMACULADA;0;11;0;0;0;11;2015
250680 INGA;0;17;0;0;0;17;2015
250690 ITABAIANA;0;31;0;0;0;31;2015
250700 ITAPORANGA;0;34;0;0;0;34;2015
250710 ITAPOROROCA;0;15;0;0;0;15;2015
250720 ITATUBA;0;11;0;0;0;11;2015
250730 JACARAU;0;13;0;0;0;13;2015
250740 JERICO;0;14;0;0;0;14;2015
250750 JOAO PESSOA;0;1428;0;0;0;1428;2015
250760 JUAREZ TAVORA;0;9;0;0;0;9;2015
250770 JUAZEIRINHO;0;24;0;0;0;24;2015
250780 JUNCO DO SERIDO;0;10;0;0;0;10;2015
250790 JURIPIRANGA;0;16;0;0;0;16;2015
250800 JURU;0;14;0;0;0;14;2015
250810 LAGOA;0;9;0;0;0;9;2015
250820 LAGOA DE DENTRO;0;8;0;0;0;8;2015
250830 LAGOA SECA;0;22;0;0;0;22;2015
250840 LASTRO;0;8;0;0;0;8;2015
250850 LIVRAMENTO;0;10;0;0;0;10;2015
250855 LOGRADOURO;0;10;0;0;0;10;2015
250860 LUCENA;0;15;0;0;0;15;2015
250870 MAE D'AGUA;0;11;0;0;0;11;2015
250880 MALTA;0;9;0;0;0;9;2015
250890 MAMANGUAPE;0;43;0;0;0;43;2015
250900 MANAIRA;0;13;0;0;0;13;2015
250905 MARCACAO;0;5;0;0;0;5;2015
250910 MARI;0;24;0;0;0;24;2015
250915 MARIZOPOLIS;0;9;0;0;0;9;2015
250920 MASSARANDUBA;0;14;0;0;0;14;2015
250930 MATARACA;0;10;0;0;0;10;2015
250933 MATINHAS;0;6;0;0;0;6;2015
250937 MATO GROSSO;0;4;0;0;0;4;2015
250939 MATUREIA;0;10;0;0;0;10;2015
250940 MOGEIRO;0;15;0;0;0;15;2015
250950 MONTADAS;0;12;0;0;0;12;2015
250960 MONTE HOREBE;0;6;0;0;0;6;2015
250970 MONTEIRO;0;61;0;0;0;61;2015
250980 MULUNGU;0;15;0;0;0;15;2015
250990 NATUBA;0;9;0;0;0;9;2015
251000 NAZAREZINHO;0;6;0;0;0;6;2015
251010 NOVA FLORESTA;0;13;0;0;0;13;2015
251020 NOVA OLINDA;0;9;0;0;0;9;2015
251030 NOVA PALMEIRA;0;6;0;0;0;6;2015
251040 OLHO D'AGUA;0;10;0;0;0;10;2015
251050 OLIVEDOS;0;7;0;0;0;7;2015
251060 OURO VELHO;0;7;0;0;0;7;2015
251065 PARARI;0;7;0;0;0;7;2015
251070 PASSAGEM;0;6;0;0;0;6;2015
251080 PATOS;0;158;0;0;0;158;2015
251090 PAULISTA;0;17;0;0;0;17;2015
251100 PEDRA BRANCA;0;5;0;0;0;5;2015
251110 PEDRA LAVRADA;0;10;0;0;0;10;2015
251120 PEDRAS DE FOGO;0;28;0;0;0;28;2015
251130 PIANCO;0;41;0;0;0;41;2015
251140 PICUI;0;30;0;0;0;30;2015
251150 PILAR;0;17;0;0;0;17;2015
251160 PILOES;0;11;0;0;0;11;2015
251170 PILOEZINHOS;0;6;0;0;0;6;2015
251180 PIRPIRITUBA;0;6;0;0;0;6;2015
251190 PITIMBU;0;14;0;0;0;14;2015
251200 POCINHOS;0;23;0;0;0;23;2015
251203 POCO DANTAS;0;5;0;0;0;5;2015
251207 POCO DE JOSE DE MOURA;0;5;0;0;0;5;2015
251210 POMBAL;0;53;0;0;0;53;2015
251220 PRATA;0;10;0;0;0;10;2015
251230 PRINCESA ISABEL;0;47;0;0;0;47;2015
251240 PUXINANA;0;11;0;0;0;11;2015
251250 QUEIMADAS;0;32;0;0;0;32;2015
251260 QUIXABA;0;6;0;0;0;6;2015
251270 REMIGIO;0;22;0;0;0;22;2015
251272 PEDRO REGIS;0;6;0;0;0;6;2015
251274 RIACHAO;0;9;0;0;0;9;2015
251275 RIACHAO DO BACAMARTE;0;8;0;0;0;8;2015
251276 RIACHAO DO POCO;0;7;0;0;0;7;2015
251278 RIACHO DE SANTO ANTONIO;0;4;0;0;0;4;2015
251280 RIACHO DOS CAVALOS;0;9;0;0;0;9;2015
251290 RIO TINTO;0;22;0;0;0;22;2015
251300 SALGADINHO;0;3;0;0;0;3;2015
251310 SALGADO DE SAO FELIX;0;14;0;0;0;14;2015
251315 SANTA CECILIA;0;5;0;0;0;5;2015
251320 SANTA CRUZ;0;11;0;0;0;11;2015
251330 SANTA HELENA;0;10;0;0;0;10;2015
251335 SANTA INES;0;6;0;0;0;6;2015
251340 SANTA LUZIA;0;18;0;0;0;18;2015
251350 SANTANA DE MANGUEIRA;0;10;0;0;0;10;2015
251360 SANTANA DOS GARROTES;0;11;0;0;0;11;2015
251365 JOCA CLAUDINO;0;6;0;0;0;6;2015
251370 SANTA RITA;0;86;0;0;0;86;2015
251380 SANTA TERESINHA;0;8;0;0;0;8;2015
251385 SANTO ANDRE;0;6;0;0;0;6;2015
251390 SAO BENTO;0;36;0;0;0;36;2015
251392 SAO BENTINHO;0;12;0;0;0;12;2015
251394 SAO DOMINGOS DO CARIRI;0;2;0;0;0;2;2015
251396 SAO DOMINGOS;0;6;0;0;0;6;2015
251398 SAO FRANCISCO;0;6;0;0;0;6;2015
251400 SAO JOAO DO CARIRI;0;6;0;0;0;6;2015
251410 SAO JOAO DO TIGRE;0;7;0;0;0;7;2015
251420 SAO JOSE DA LAGOA TAPADA;0;9;0;0;0;9;2015
251430 SAO JOSE DE CAIANA;0;5;0;0;0;5;2015
251440 SAO JOSE DE ESPINHARAS;0;9;0;0;0;9;2015
251445 SAO JOSE DOS RAMOS;0;6;0;0;0;6;2015
251450 SAO JOSE DE PIRANHAS;0;20;0;0;0;20;2015
251455 SAO JOSE DE PRINCESA;0;7;0;0;0;7;2015
251460 SAO JOSE DO BONFIM;0;4;0;0;0;4;2015
251465 SAO JOSE DO BREJO DO CRUZ;0;2;0;0;0;2;2015
251470 SAO JOSE DO SABUGI;0;7;0;0;0;7;2015
251480 SAO JOSE DOS CORDEIROS;0;4;0;0;0;4;2015
251490 SAO MAMEDE;0;9;0;0;0;9;2015
251500 SAO MIGUEL DE TAIPU;0;9;0;0;0;9;2015
251510 SAO SEBASTIAO DE LAGOA DE ROCA;0;19;0;0;0;19;2015
251520 SAO SEBASTIAO DO UMBUZEIRO;0;8;0;0;0;8;2015
251530 SAPE;0;39;0;0;0;39;2015
251540 SAO VICENTE DO SERIDO;0;14;0;0;0;14;2015
251550 SERRA BRANCA;0;17;0;0;0;17;2015
251560 SERRA DA RAIZ;0;5;0;0;0;5;2015
251570 SERRA GRANDE;0;9;0;0;0;9;2015
251580 SERRA REDONDA;0;6;0;0;0;6;2015
251590 SERRARIA;0;8;0;0;0;8;2015
251593 SERTAOZINHO;0;7;0;0;0;7;2015
251597 SOBRADO;0;4;0;0;0;4;2015
251600 SOLANEA;0;38;0;0;0;38;2015
251610 SOLEDADE;0;19;0;0;0;19;2015
251615 SOSSEGO;0;7;0;0;0;7;2015
251620 SOUSA;0;117;0;0;0;117;2015
251630 SUME;0;43;0;0;0;43;2015
251640 TACIMA;0;14;0;0;0;14;2015
251650 TAPEROA;0;23;0;0;0;23;2015
251660 TAVARES;0;13;0;0;0;13;2015
251670 TEIXEIRA;0;19;0;0;0;19;2015
251675 TENORIO;0;6;0;0;0;6;2015
251680 TRIUNFO;0;7;0;0;0;7;2015
251690 UIRAUNA;0;23;0;0;0;23;2015
251700 UMBUZEIRO;0;17;0;0;0;17;2015
251710 VARZEA;0;4;0;0;0;4;2015
251720 VIEIROPOLIS;0;10;0;0;0;10;2015
251740 ZABELE;0;2;0;0;0;2;2015
260005 ABREU E LIMA;0;85;0;0;0;85;2015
260010 AFOGADOS DA INGAZEIRA;0;56;0;0;0;56;2015
260020 AFRANIO;0;19;0;0;0;19;2015
260030 AGRESTINA;0;36;0;0;0;36;2015
260040 AGUA PRETA;0;24;0;0;0;24;2015
260050 AGUAS BELAS;0;29;0;0;0;29;2015
260060 ALAGOINHA;0;14;0;0;0;14;2015
260070 ALIANCA;0;22;0;0;0;22;2015
260080 ALTINHO;0;18;0;0;0;18;2015
260090 AMARAJI;0;16;0;0;0;16;2015
260100 ANGELIM;0;16;0;0;0;16;2015
260105 ARACOIABA;0;16;0;0;0;16;2015
260110 ARARIPINA;0;54;0;0;0;54;2015
260120 ARCOVERDE;0;107;0;0;0;107;2015
260130 BARRA DE GUABIRABA;0;11;0;0;0;11;2015
260140 BARREIROS;0;31;0;0;0;31;2015
260150 BELEM DE MARIA;0;13;0;0;0;13;2015
260160 BELEM DE SAO FRANCISCO;0;18;0;0;0;18;2015
260170 BELO JARDIM;0;67;0;0;0;67;2015
260180 BETANIA;0;17;0;0;0;17;2015
260190 BEZERROS;0;58;0;0;0;58;2015
260200 BODOCO;0;22;0;0;0;22;2015
260210 BOM CONSELHO;0;35;0;0;0;35;2015
260220 BOM JARDIM;0;28;0;0;0;28;2015
260230 BONITO;0;23;0;0;0;23;2015
260240 BREJAO;0;13;0;0;0;13;2015
260250 BREJINHO;0;8;0;0;0;8;2015
260260 BREJO DA MADRE DE DEUS;0;29;0;0;0;29;2015
260270 BUENOS AIRES;0;11;0;0;0;11;2015
260280 BUIQUE;0;23;0;0;0;23;2015
260290 CABO DE SANTO AGOSTINHO;0;171;0;0;0;171;2015
260300 CABROBO;0;29;0;0;0;29;2015
260310 CACHOEIRINHA;0;16;0;0;0;16;2015
260320 CAETES;0;16;0;0;0;16;2015
260330 CALCADO;0;12;0;0;0;12;2015
260340 CALUMBI;0;8;0;0;0;8;2015
260345 CAMARAGIBE;0;88;0;0;0;88;2015
260350 CAMOCIM DE SAO FELIX;0;13;0;0;0;13;2015
260360 CAMUTANGA;0;10;0;0;0;10;2015
260370 CANHOTINHO;0;21;0;0;0;21;2015
260380 CAPOEIRAS;0;16;0;0;0;16;2015
260390 CARNAIBA;0;19;0;0;0;19;2015
260392 CARNAUBEIRA DA PENHA;0;13;0;0;0;13;2015
260400 CARPINA;0;78;0;0;0;78;2015
260410 CARUARU;0;449;0;0;0;449;2015
260415 CASINHAS;0;14;0;0;0;14;2015
260420 CATENDE;0;17;0;0;0;17;2015
260430 CEDRO;0;10;0;0;0;10;2015
260440 CHA DE ALEGRIA;0;12;0;0;0;12;2015
260450 CHA GRANDE;0;15;0;0;0;15;2015
260460 CONDADO;0;16;0;0;0;16;2015
260470 CORRENTES;0;15;0;0;0;15;2015
260480 CORTES;0;14;0;0;0;14;2015
260490 CUMARU;0;17;0;0;0;17;2015
260500 CUPIRA;0;19;0;0;0;19;2015
260510 CUSTODIA;0;30;0;0;0;30;2015
260515 DORMENTES;0;18;0;0;0;18;2015
260520 ESCADA;0;31;0;0;0;31;2015
260530 EXU;0;21;0;0;0;21;2015
260540 FEIRA NOVA;0;15;0;0;0;15;2015
260545 FERNANDO DE NORONHA;0;5;0;0;0;5;2015
260550 FERREIROS;0;12;0;0;0;12;2015
260560 FLORES;0;14;0;0;0;14;2015
260570 FLORESTA;0;19;0;0;0;19;2015
260580 FREI MIGUELINHO;0;14;0;0;0;14;2015
260590 GAMELEIRA;0;16;0;0;0;16;2015
260600 GARANHUNS;0;275;0;0;0;275;2015
260610 GLORIA DO GOITA;0;16;0;0;0;16;2015
260620 GOIANA;0;97;0;0;0;97;2015
260630 GRANITO;0;8;0;0;0;8;2015
260640 GRAVATA;0;74;0;0;0;74;2015
260650 IATI;0;13;0;0;0;13;2015
260660 IBIMIRIM;0;24;0;0;0;24;2015
260670 IBIRAJUBA;0;9;0;0;0;9;2015
260680 IGARASSU;0;70;0;0;0;70;2015
260690 IGUARACY;0;8;0;0;0;8;2015
260700 INAJA;0;14;0;0;0;14;2015
260710 INGAZEIRA;0;6;0;0;0;6;2015
260720 IPOJUCA;0;83;0;0;0;83;2015
260730 IPUBI;0;21;0;0;0;21;2015
260740 ITACURUBA;0;4;0;0;0;4;2015
260750 ITAIBA;0;15;0;0;0;15;2015
260760 ILHA DE ITAMARACA;0;24;0;0;0;24;2015
260765 ITAMBE;0;25;0;0;0;25;2015
260770 ITAPETIM;0;15;0;0;0;15;2015
260775 ITAPISSUMA;0;24;0;0;0;24;2015
260780 ITAQUITINGA;0;14;0;0;0;14;2015
260790 JABOATAO DOS GUARARAPES;0;363;0;0;0;363;2015
260795 JAQUEIRA;0;10;0;0;0;10;2015
260800 JATAUBA;0;14;0;0;0;14;2015
260805 JATOBA;0;16;0;0;0;16;2015
260810 JOAO ALFREDO;0;23;0;0;0;23;2015
260820 JOAQUIM NABUCO;0;12;0;0;0;12;2015
260825 JUCATI;0;10;0;0;0;10;2015
260830 JUPI;0;13;0;0;0;13;2015
260840 JUREMA;0;10;0;0;0;10;2015
260845 LAGOA DO CARRO;0;19;0;0;0;19;2015
260850 LAGOA DE ITAENGA;0;17;0;0;0;17;2015
260860 LAGOA DO OURO;0;15;0;0;0;15;2015
260870 LAGOA DOS GATOS;0;13;0;0;0;13;2015
260875 LAGOA GRANDE;0;18;0;0;0;18;2015
260880 LAJEDO;0;31;0;0;0;31;2015
260890 LIMOEIRO;0;83;0;0;0;83;2015
260900 MACAPARANA;0;16;0;0;0;16;2015
260910 MACHADOS;0;10;0;0;0;10;2015
260915 MANARI;0;12;0;0;0;12;2015
260920 MARAIAL;0;7;0;0;0;7;2015
260930 MIRANDIBA;0;9;0;0;0;9;2015
260940 MORENO;0;34;0;0;0;34;2015
260950 NAZARE DA MATA;0;26;0;0;0;26;2015
260960 OLINDA;0;213;0;0;0;213;2015
260970 OROBO;0;20;0;0;0;20;2015
260980 OROCO;0;7;0;0;0;7;2015
260990 OURICURI;0;56;0;0;0;56;2015
261000 PALMARES;0;71;0;0;0;71;2015
261010 PALMEIRINA;0;8;0;0;0;8;2015
261020 PANELAS;0;17;0;0;0;17;2015
261030 PARANATAMA;0;13;0;0;0;13;2015
261040 PARNAMIRIM;0;14;0;0;0;14;2015
261050 PASSIRA;0;29;0;0;0;29;2015
261060 PAUDALHO;0;31;0;0;0;31;2015
261070 PAULISTA;0;157;0;0;0;157;2015
261080 PEDRA;0;21;0;0;0;21;2015
261090 PESQUEIRA;0;51;0;0;0;51;2015
261100 PETROLANDIA;0;30;0;0;0;30;2015
261110 PETROLINA;0;341;0;0;0;341;2015
261120 POCAO;0;19;0;0;0;19;2015
261130 POMBOS;0;18;0;0;0;18;2015
261140 PRIMAVERA;0;10;0;0;0;10;2015
261150 QUIPAPA;0;17;0;0;0;17;2015
261153 QUIXABA;0;8;0;0;0;8;2015
261160 RECIFE;0;2094;0;0;0;2094;2015
261170 RIACHO DAS ALMAS;0;21;0;0;0;21;2015
261180 RIBEIRAO;0;25;0;0;0;25;2015
261190 RIO FORMOSO;0;13;0;0;0;13;2015
261200 SAIRE;0;11;0;0;0;11;2015
261210 SALGADINHO;0;9;0;0;0;9;2015
261220 SALGUEIRO;0;71;0;0;0;71;2015
261230 SALOA;0;16;0;0;0;16;2015
261240 SANHARO;0;15;0;0;0;15;2015
261245 SANTA CRUZ;0;13;0;0;0;13;2015
261247 SANTA CRUZ DA BAIXA VERDE;0;10;0;0;0;10;2015
261250 SANTA CRUZ DO CAPIBARIBE;0;77;0;0;0;77;2015
261255 SANTA FILOMENA;0;8;0;0;0;8;2015
261260 SANTA MARIA DA BOA VISTA;0;29;0;0;0;29;2015
261270 SANTA MARIA DO CAMBUCA;0;9;0;0;0;9;2015
261280 SANTA TEREZINHA;0;9;0;0;0;9;2015
261290 SAO BENEDITO DO SUL;0;8;0;0;0;8;2015
261300 SAO BENTO DO UNA;0;24;0;0;0;24;2015
261310 SAO CAITANO;0;20;0;0;0;20;2015
261320 SAO JOAO;0;22;0;0;0;22;2015
261330 SAO JOAQUIM DO MONTE;0;25;0;0;0;25;2015
261340 SAO JOSE DA COROA GRANDE;0;13;0;0;0;13;2015
261350 SAO JOSE DO BELMONTE;0;18;0;0;0;18;2015
261360 SAO JOSE DO EGITO;0;36;0;0;0;36;2015
261370 SAO LOURENCO DA MATA;0;44;0;0;0;44;2015
261380 SAO VICENTE FERRER;0;18;0;0;0;18;2015
261390 SERRA TALHADA;0;135;0;0;0;135;2015
261400 SERRITA;0;15;0;0;0;15;2015
261410 SERTANIA;0;33;0;0;0;33;2015
261420 SIRINHAEM;0;13;0;0;0;13;2015
261430 MOREILANDIA;0;8;0;0;0;8;2015
261440 SOLIDAO;0;9;0;0;0;9;2015
261450 SURUBIM;0;44;0;0;0;44;2015
261460 TABIRA;0;23;0;0;0;23;2015
261470 TACAIMBO;0;13;0;0;0;13;2015
261480 TACARATU;0;15;0;0;0;15;2015
261485 TAMANDARE;0;14;0;0;0;14;2015
261500 TAQUARITINGA DO NORTE;0;19;0;0;0;19;2015
261510 TEREZINHA;0;10;0;0;0;10;2015
261520 TERRA NOVA;0;8;0;0;0;8;2015
261530 TIMBAUBA;0;51;0;0;0;51;2015
261540 TORITAMA;0;21;0;0;0;21;2015
261550 TRACUNHAEM;0;9;0;0;0;9;2015
261560 TRINDADE;0;26;0;0;0;26;2015
261570 TRIUNFO;0;18;0;0;0;18;2015
261580 TUPANATINGA;0;14;0;0;0;14;2015
261590 TUPARETAMA;0;12;0;0;0;12;2015
261600 VENTUROSA;0;18;0;0;0;18;2015
261610 VERDEJANTE;0;10;0;0;0;10;2015
261618 VERTENTE DO LERIO;0;10;0;0;0;10;2015
261620 VERTENTES;0;17;0;0;0;17;2015
261630 VICENCIA;0;19;0;0;0;19;2015
261640 VITORIA DE SANTO ANTAO;0;119;0;0;0;119;2015
261650 XEXEU;0;14;0;0;0;14;2015
270010 AGUA BRANCA;0;15;0;0;0;15;2015
270020 ANADIA;0;12;0;0;0;12;2015
270030 ARAPIRACA;0;253;0;0;0;253;2015
270040 ATALAIA;0;26;0;0;0;26;2015
270050 BARRA DE SANTO ANTONIO;0;10;0;0;0;10;2015
270060 BARRA DE SAO MIGUEL;0;6;0;0;0;6;2015
270070 BATALHA;0;17;0;0;0;17;2015
270080 BELEM;0;4;0;0;0;4;2015
270090 BELO MONTE;0;6;0;0;0;6;2015
270100 BOCA DA MATA;0;18;0;0;0;18;2015
270110 BRANQUINHA;0;6;0;0;0;6;2015
270120 CACIMBINHAS;0;12;0;0;0;12;2015
270130 CAJUEIRO;0;15;0;0;0;15;2015
270135 CAMPESTRE;0;4;0;0;0;4;2015
270140 CAMPO ALEGRE;0;21;0;0;0;21;2015
270150 CAMPO GRANDE;0;9;0;0;0;9;2015
270160 CANAPI;0;10;0;0;0;10;2015
270170 CAPELA;0;16;0;0;0;16;2015
270180 CARNEIROS;0;4;0;0;0;4;2015
270190 CHA PRETA;0;7;0;0;0;7;2015
270200 COITE DO NOIA;0;8;0;0;0;8;2015
270210 COLONIA LEOPOLDINA;0;17;0;0;0;17;2015
270220 COQUEIRO SECO;0;6;0;0;0;6;2015
270230 CORURIPE;0;34;0;0;0;34;2015
270235 CRAIBAS;0;17;0;0;0;17;2015
270240 DELMIRO GOUVEIA;0;46;0;0;0;46;2015
270250 DOIS RIACHOS;0;8;0;0;0;8;2015
270255 ESTRELA DE ALAGOAS;0;14;0;0;0;14;2015
270260 FEIRA GRANDE;0;15;0;0;0;15;2015
270270 FELIZ DESERTO;0;3;0;0;0;3;2015
270280 FLEXEIRAS;0;8;0;0;0;8;2015
270290 GIRAU DO PONCIANO;0;21;0;0;0;21;2015
270300 IBATEGUARA;0;11;0;0;0;11;2015
270310 IGACI;0;19;0;0;0;19;2015
270320 IGREJA NOVA;0;21;0;0;0;21;2015
270330 INHAPI;0;13;0;0;0;13;2015
270340 JACARE DOS HOMENS;0;8;0;0;0;8;2015
270350 JACUIPE;0;3;0;0;0;3;2015
270360 JAPARATINGA;0;5;0;0;0;5;2015
270370 JARAMATAIA;0;8;0;0;0;8;2015
270375 JEQUIA DA PRAIA;0;9;0;0;0;9;2015
270380 JOAQUIM GOMES;0;16;0;0;0;16;2015
270390 JUNDIA;0;4;0;0;0;4;2015
270400 JUNQUEIRO;0;31;0;0;0;31;2015
270410 LAGOA DA CANOA;0;21;0;0;0;21;2015
270420 LIMOEIRO DE ANADIA;0;24;0;0;0;24;2015
270430 MACEIO;0;1239;0;0;0;1239;2015
270440 MAJOR ISIDORO;0;13;0;0;0;13;2015
270450 MARAGOGI;0;17;0;0;0;17;2015
270460 MARAVILHA;0;12;0;0;0;12;2015
270470 MARECHAL DEODORO;0;30;0;0;0;30;2015
270480 MARIBONDO;0;11;0;0;0;11;2015
270490 MAR VERMELHO;0;3;0;0;0;3;2015
270500 MATA GRANDE;0;10;0;0;0;10;2015
270510 MATRIZ DE CAMARAGIBE;0;15;0;0;0;15;2015
270520 MESSIAS;0;9;0;0;0;9;2015
270530 MINADOR DO NEGRAO;0;5;0;0;0;5;2015
270540 MONTEIROPOLIS;0;6;0;0;0;6;2015
270550 MURICI;0;16;0;0;0;16;2015
270560 NOVO LINO;0;7;0;0;0;7;2015
270570 OLHO D'AGUA DAS FLORES;0;14;0;0;0;14;2015
270580 OLHO D'AGUA DO CASADO;0;4;0;0;0;4;2015
270590 OLHO D'AGUA GRANDE;0;10;0;0;0;10;2015
270600 OLIVENCA;0;8;0;0;0;8;2015
270610 OURO BRANCO;0;9;0;0;0;9;2015
270620 PALESTINA;0;4;0;0;0;4;2015
270630 PALMEIRA DOS INDIOS;0;85;0;0;0;85;2015
270640 PAO DE ACUCAR;0;20;0;0;0;20;2015
